college_no,college,major,enrollment,min,max,year,level,face_pro,student_type
2204,东北电力大学,新能源科学与工程,1,587,587,2019,本科一批,重庆,理科
2204,东北电力大学,智能电网信息工程,1,594,594,2019,本科一批,重庆,理科
2208,东北师范大学,数学与应用数学（非公费师范）,5,609,623,2019,本科一批,重庆,理科
2208,东北师范大学,教育技术学（非公费师范）,2,596,603,2019,本科一批,重庆,理科
2208,东北师范大学,生物科学（非公费师范）,4,612,619,2019,本科一批,重庆,理科
2208,东北师范大学,心理学（非公费师范）,2,610,612,2019,本科一批,重庆,理科
2208,东北师范大学,经济学类（入学一年后按成绩志愿分专 业培养）,4,598,607,2019,本科一批,重庆,理科
2208,东北师范大学,环境科学与工程类（入学一年半后按成 绩志愿分专业培养）,1,602,602,2019,本科一批,重庆,理科
2208,东北师范大学,计算机科学与技术,2,606,606,2019,本科一批,重庆,理科
2208,东北师范大学,化学（非公费师范）,5,603,609,2019,本科一批,重庆,理科
2208,东北师范大学,电子信息科学与技术,2,600,601,2019,本科一批,重庆,理科
2208,东北师范大学,工商管理类（入学一年后按成绩志愿分 专业培养）,3,597,602,2019,本科一批,重庆,理科
2208,东北师范大学,数字媒体技术,2,597,597,2019,本科一批,重庆,理科
2208,东北师范大学,人文地理与城乡规划,2,596,606,2019,本科一批,重庆,理科
2208,东北师范大学,教育学类（非公费师范）,2,596,604,2019,本科一批,重庆,理科
2208,东北师范大学,物理学（非公费师范）,3,600,607,2019,本科一批,重庆,理科
2208,东北师范大学,旅游管理,1,596,596,2019,本科一批,重庆,理科
2208,东北师范大学,俄语,2,596,605,2019,本科一批,重庆,理科
2208,东北师范大学,日语,1,604,604,2019,本科一批,重庆,理科
2208,东北师范大学,商务英语,1,606,606,2019,本科一批,重庆,理科
2208,东北师范大学,英语（非公费师范）,2,613,615,2019,本科一批,重庆,理科
2208,东北师范大学,统计学,2,597,597,2019,本科一批,重庆,理科
2208,东北师范大学,图书情报与档案管理类（入学两年后按 成绩志愿分专业培养）,2,595,602,2019,本科一批,重庆,理科
2208,东北师范大学,软件工程,5,596,601,2019,本科一批,重庆,理科
2208,东北师范大学,生物技术,2,595,600,2019,本科一批,重庆,理科
2208,东北师范大学,地理信息科学,2,587,589,2019,本科一批,重庆,理科
2208,东北师范大学,生态学,2,589,599,2019,本科一批,重庆,理科
2208,东北师范大学,新闻传播学类（入学一年半后按成绩志 愿分专业培养）,2,597,601,2019,本科一批,重庆,理科
2208,东北师范大学,材料物理,2,597,598,2019,本科一批,重庆,理科
2301,黑龙江大学,金融学,2,558,560,2019,本科一批,重庆,理科
2301,黑龙江大学,化学,2,552,554,2019,本科一批,重庆,理科
2301,黑龙江大学,应用化学,5,544,560,2019,本科一批,重庆,理科
2301,黑龙江大学,材料化学,2,543,543,2019,本科一批,重庆,理科
2301,黑龙江大学,高分子材料与工程,2,547,558,2019,本科一批,重庆,理科
2301,黑龙江大学,电子信息工程,4,544,557,2019,本科一批,重庆,理科
2301,黑龙江大学,电子科学与技术,2,544,547,2019,本科一批,重庆,理科
2301,黑龙江大学,通信工程,2,545,547,2019,本科一批,重庆,理科
2301,黑龙江大学,电子信息科学与技术,2,544,545,2019,本科一批,重庆,理科
2301,黑龙江大学,自动化,2,549,551,2019,本科一批,重庆,理科
2301,黑龙江大学,制药工程,2,547,547,2019,本科一批,重庆,理科
2301,黑龙江大学,食品科学与工程,2,544,544,2019,本科一批,重庆,理科
2301,黑龙江大学,生物工程,2,543,550,2019,本科一批,重庆,理科
2301,黑龙江大学,生物技术,2,534,583,2019,本科一批,重庆,理科
2302,哈尔滨工业大学,电子信息类,3,658,660,2019,本科一批,重庆,理科
2302,哈尔滨工业大学,材料科学与工程,4,652,663,2019,本科一批,重庆,理科
2302,哈尔滨工业大学,飞行器设计与工程,4,656,661,2019,本科一批,重庆,理科
2302,哈尔滨工业大学,计算机类,3,663,667,2019,本科一批,重庆,理科
2302,哈尔滨工业大学,自动化类,2,667,667,2019,本科一批,重庆,理科
2302,哈尔滨工业大学,机械类,7,655,663,2019,本科一批,重庆,理科
2302,哈尔滨工业大学,工科试验班,6,653,657,2019,本科一批,重庆,理科
2302,哈尔滨工业大学,建筑学,2,649,653,2019,本科一批,重庆,理科
2302,哈尔滨工业大学,工科试验班,2,651,651,2019,本科一批,重庆,理科
2302,哈尔滨工业大学,环境科学与工程类,1,654,654,2019,本科一批,重庆,理科
2302,哈尔滨工业大学,数学类,2,651,652,2019,本科一批,重庆,理科
2302,哈尔滨工业大学,电气工程及其自动化,2,656,662,2019,本科一批,重庆,理科
2302,哈尔滨工业大学,经济管理试验班,3,651,656,2019,本科一批,重庆,理科
2302,哈尔滨工业大学,物理学类,2,649,650,2019,本科一批,重庆,理科
2302,哈尔滨工业大学,工科试验班（仪器工程及智能化）,3,649,656,2019,本科一批,重庆,理科
2302,哈尔滨工业大学,土木类,3,649,652,2019,本科一批,重庆,理科
2302,哈尔滨工业大学,工科试验班（功能新材料与化工）,1,650,650,2019,本科一批,重庆,理科
2302,哈尔滨工业大学,能源动力类,4,650,653,2019,本科一批,重庆,理科
2303,哈尔滨工程大学,海洋工程类,7,606,623,2019,本科一批,重庆,理科
2303,哈尔滨工程大学,软件工程,6,602,609,2019,本科一批,重庆,理科
2303,哈尔滨工程大学,机械设计制造及其自动化,6,601,622,2019,本科一批,重庆,理科
2303,哈尔滨工程大学,能源动力类,7,599,609,2019,本科一批,重庆,理科
2303,哈尔滨工程大学,核化工与核燃料工程,3,597,598,2019,本科一批,重庆,理科
2303,哈尔滨工程大学,计算机类,4,605,654,2019,本科一批,重庆,理科
2303,哈尔滨工程大学,核工程与核技术,6,601,606,2019,本科一批,重庆,理科
2303,哈尔滨工程大学,自动化类,10,600,605,2019,本科一批,重庆,理科
2303,哈尔滨工程大学,电子信息工程,5,597,606,2019,本科一批,重庆,理科
2303,哈尔滨工程大学,数学与应用数学,3,597,598,2019,本科一批,重庆,理科
2303,哈尔滨工程大学,工商管理类,5,597,599,2019,本科一批,重庆,理科
2303,哈尔滨工程大学,航空航天类,9,604,611,2019,本科一批,重庆,理科
2303,哈尔滨工程大学,材料科学与工程,5,597,598,2019,本科一批,重庆,理科
2303,哈尔滨工程大学,光电信息科学与工程,6,597,604,2019,本科一批,重庆,理科
2303,哈尔滨工程大学,化学工程与工艺,3,597,597,2019,本科一批,重庆,理科
2303,哈尔滨工程大学,电子信息类,10,599,603,2019,本科一批,重庆,理科
2305,东北石油大学,建筑学,2,529,533,2019,本科一批,重庆,理科
2305,东北石油大学,测控技术与仪器,1,526,526,2019,本科一批,重庆,理科
2305,东北石油大学,车辆工程,2,526,527,2019,本科一批,重庆,理科
2305,东北石油大学,地球化学,1,527,527,2019,本科一批,重庆,理科
2305,东北石油大学,地质学,4,526,553,2019,本科一批,重庆,理科
2305,东北石油大学,电气工程及其自动化,3,529,536,2019,本科一批,重庆,理科
2305,东北石油大学,电子科学与技术,5,528,531,2019,本科一批,重庆,理科
2305,东北石油大学,电子信息工程,3,530,535,2019,本科一批,重庆,理科
2305,东北石油大学,电子信息科学与技术,1,527,527,2019,本科一批,重庆,理科
2305,东北石油大学,工程力学,1,529,529,2019,本科一批,重庆,理科
2305,东北石油大学,工业设计,1,526,526,2019,本科一批,重庆,理科
2305,东北石油大学,海洋油气工程,1,528,528,2019,本科一批,重庆,理科
2305,东北石油大学,环境工程,1,534,534,2019,本科一批,重庆,理科
2305,东北石油大学,机械设计制造及其自动化,2,527,532,2019,本科一批,重庆,理科
2305,东北石油大学,教育技术学,1,530,530,2019,本科一批,重庆,理科
2305,东北石油大学,经济学,1,534,534,2019,本科一批,重庆,理科
2305,东北石油大学,勘查技术与工程,1,526,526,2019,本科一批,重庆,理科
2305,东北石油大学,能源化学工程,1,533,533,2019,本科一批,重庆,理科
2305,东北石油大学,石油工程,2,533,534,2019,本科一批,重庆,理科
2305,东北石油大学,通信工程,3,531,534,2019,本科一批,重庆,理科
2305,东北石油大学,土木工程,1,538,538,2019,本科一批,重庆,理科
2305,东北石油大学,应用化学,1,536,536,2019,本科一批,重庆,理科
2305,东北石油大学,油气储运工程,5,530,565,2019,本科一批,重庆,理科
2305,东北石油大学,资源勘查工程,2,527,529,2019,本科一批,重庆,理科
2305,东北石油大学,自动化,4,531,544,2019,本科一批,重庆,理科
2305,东北石油大学,计算机类,6,527,538,2019,本科一批,重庆,理科
2305,东北石油大学,工商管理类,4,528,543,2019,本科一批,重庆,理科
2307,东北农业大学,动物科学,2,563,565,2019,本科一批,重庆,理科
2307,东北农业大学,金融学类,4,562,565,2019,本科一批,重庆,理科
2307,东北农业大学,水利类,2,562,563,2019,本科一批,重庆,理科
2307,东北农业大学,环境科学与工程类,3,562,563,2019,本科一批,重庆,理科
2307,东北农业大学,应用气象学,2,566,577,2019,本科一批,重庆,理科
2307,东北农业大学,人文地理与城乡规划,2,562,568,2019,本科一批,重庆,理科
2307,东北农业大学,土地资源管理,2,562,571,2019,本科一批,重庆,理科
2307,东北农业大学,能源动力类,2,562,566,2019,本科一批,重庆,理科
2307,东北农业大学,计算机类,2,565,566,2019,本科一批,重庆,理科
2307,东北农业大学,生物科学类,2,564,573,2019,本科一批,重庆,理科
2307,东北农业大学,食品科学与工程类,3,562,567,2019,本科一批,重庆,理科
2308,东北林业大学,工业工程类,5,572,575,2019,本科一批,重庆,理科
2308,东北林业大学,林学类,1,582,582,2019,本科一批,重庆,理科
2308,东北林业大学,地理信息科学,2,573,576,2019,本科一批,重庆,理科
2308,东北林业大学,电子信息类,2,578,591,2019,本科一批,重庆,理科
2308,东北林业大学,机械类（车辆）,2,575,577,2019,本科一批,重庆,理科
2308,东北林业大学,动物医学,2,571,572,2019,本科一批,重庆,理科
2308,东北林业大学,机械类（机电）,2,576,582,2019,本科一批,重庆,理科
2308,东北林业大学,计算机类,2,584,584,2019,本科一批,重庆,理科
2308,东北林业大学,土木工程,2,578,578,2019,本科一批,重庆,理科
2308,东北林业大学,园林,1,585,585,2019,本科一批,重庆,理科
2308,东北林业大学,风景园林,1,584,584,2019,本科一批,重庆,理科
2308,东北林业大学,木材科学与工程,2,570,572,2019,本科一批,重庆,理科
2308,东北林业大学,电气类,2,574,584,2019,本科一批,重庆,理科
2308,东北林业大学,交通运输类,1,576,576,2019,本科一批,重庆,理科
2308,东北林业大学,工商管理类,2,576,577,2019,本科一批,重庆,理科
2309,哈尔滨医科大学,临床医学（5加3 一体化）,4,618,642,2019,本科一批,重庆,理科
2309,哈尔滨医科大学,临床医学（5加3 一体化儿科学硕士）,1,614,614,2019,本科一批,重庆,理科
2309,哈尔滨医科大学,基础医学（5加2本硕连续培养）,2,598,603,2019,本科一批,重庆,理科
2309,哈尔滨医科大学,生物技术,2,596,616,2019,本科一批,重庆,理科
2309,哈尔滨医科大学,生物信息学,2,592,597,2019,本科一批,重庆,理科
2309,哈尔滨医科大学,临床医学,7,603,611,2019,本科一批,重庆,理科
2309,哈尔滨医科大学,麻醉学,1,601,601,2019,本科一批,重庆,理科
2309,哈尔滨医科大学,医学影像学,2,597,597,2019,本科一批,重庆,理科
2309,哈尔滨医科大学,儿科学,2,609,610,2019,本科一批,重庆,理科
2309,哈尔滨医科大学,口腔医学,1,610,610,2019,本科一批,重庆,理科
2309,哈尔滨医科大学,预防医学,3,590,593,2019,本科一批,重庆,理科
2309,哈尔滨医科大学,卫生监督,1,597,597,2019,本科一批,重庆,理科
2309,哈尔滨医科大学,临床药学,2,596,599,2019,本科一批,重庆,理科
2309,哈尔滨医科大学,法医学,1,600,600,2019,本科一批,重庆,理科
2309,哈尔滨医科大学,生物医学工程,4,557,577,2019,本科一批,重庆,理科
2309,哈尔滨医科大学,药学,3,593,599,2019,本科一批,重庆,理科
2309,哈尔滨医科大学,护理学,2,555,559,2019,本科一批,重庆,理科
2311,黑龙江中医药大学,中医学（中医学5加3 一体化）,6,576,595,2019,本科一批,重庆,理科
2311,黑龙江中医药大学,中医学,6,574,580,2019,本科一批,重庆,理科
2311,黑龙江中医药大学,中医学（中医学5加3 一体化，专业硕士 儿科学）,2,583,586,2019,本科一批,重庆,理科
2311,黑龙江中医药大学,中西医临床医学,12,563,581,2019,本科一批,重庆,理科
2311,黑龙江中医药大学,针灸推拿学,7,559,577,2019,本科一批,重庆,理科
2311,黑龙江中医药大学,康复治疗学,5,554,561,2019,本科一批,重庆,理科
2311,黑龙江中医药大学,运动康复,2,555,558,2019,本科一批,重庆,理科
2311,黑龙江中医药大学,中药学,2,569,574,2019,本科一批,重庆,理科
2311,黑龙江中医药大学,药物制剂,4,553,561,2019,本科一批,重庆,理科
2311,黑龙江中医药大学,制药工程,2,560,563,2019,本科一批,重庆,理科
2311,黑龙江中医药大学,生物技术,4,538,565,2019,本科一批,重庆,理科
2311,黑龙江中医药大学,药学,4,553,560,2019,本科一批,重庆,理科
2311,黑龙江中医药大学,食品科学与工程,2,536,536,2019,本科一批,重庆,理科
2311,黑龙江中医药大学,中药制药,4,544,558,2019,本科一批,重庆,理科
2311,黑龙江中医药大学,药物分析,4,539,567,2019,本科一批,重庆,理科
2313,哈尔滨商业大学,商务经济学,2,542,544,2019,本科一批,重庆,理科
2313,哈尔滨商业大学,贸易经济,4,536,540,2019,本科一批,重庆,理科
2313,哈尔滨商业大学,统计学,4,534,558,2019,本科一批,重庆,理科
2313,哈尔滨商业大学,金融工程,4,538,543,2019,本科一批,重庆,理科
2313,哈尔滨商业大学,保险学,3,534,536,2019,本科一批,重庆,理科
2313,哈尔滨商业大学,税收学,3,536,538,2019,本科一批,重庆,理科
2313,哈尔滨商业大学,会计学,2,542,564,2019,本科一批,重庆,理科
2313,哈尔滨商业大学,食品科学与工程,2,535,594,2019,本科一批,重庆,理科
2315,哈尔滨理工大学,机械设计制造及其自动化,5,560,571,2019,本科一批,重庆,理科
